#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 查找上一个匹配项的快捷键是 {{c1::Shift F3}}。	查找上一个	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 选择所有查找匹配项的快捷键是 {{c1::Alt Enter}}。	选择所有匹配	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 将选择添加到下一个查找匹配项的快捷键是 {{c1::Ctrl D}}。	添加下个匹配	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 将上次选择移动到下一个查找匹配项的快捷键是 {{c1::Ctrl K Ctrl D}}。	移动下个匹配	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 切换区分大小写/正则/全词匹配的快捷键是 {{c1::Alt C/R/W}}。	切换搜索选项	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 插入光标的快捷键是 {{c1::Alt Click}}。	插入光标	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在上方/下方插入光标的快捷键是 {{c1::Ctrl Alt Up/Down}}。	插入光标	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 撤销上次光标操作的快捷键是 {{c1::Ctrl U}}。	撤销光标操作	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在所选每行末尾插入光标的快捷键是 {{c1::Shift Alt I}}。	行尾插入光标	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 选择当前行的快捷键是 {{c1::Ctrl I}}。	选择当前行	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 选择当前选择的所有出现位置的快捷键是 {{c1::Ctrl Shift L}}。	选择所有出现位置	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 选择当前词的所有出现位置的快捷键是 {{c1::Ctrl F2}}。	选择所有词	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 扩大/缩小选择范围的快捷键是 {{c1::Shift Alt Right/Left}}。	扩大/缩小选择	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 使用鼠标拖动进行列（框）选择的快捷键是 {{c1::Shift Alt (drag)}}。	列选择	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 使用方向键进行列选择的快捷键是 {{c1::Ctrl Shift Alt (arrow)}}。	列选择	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 进行列选择页上移/下移的快捷键是 {{c1::Ctrl Shift Alt PgUp/PgDn}}。	列选择翻页	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 触发建议提示的快捷键是 {{c1::Ctrl Space}}。	触发建议	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 触发参数提示的快捷键是 {{c1::Ctrl Shift Space}}。	参数提示	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 格式化文档的快捷键是 {{c1::Shift Alt F}}。	格式化文档	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 格式化选中区域的快捷键是 {{c1::Ctrl K Ctrl F}}。	格式化选中区域	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 转到定义的快捷键是 {{c1::F12}}。	转到定义	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 速览定义的快捷键是 {{c1::Alt F12}}。	速览定义	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在侧边打开定义的快捷键是 {{c1::Ctrl K F12}}。	侧边打开定义	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 快速修复的快捷键是 {{c1::Ctrl .}}。	快速修复	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 显示引用的快捷键是 {{c1::Shift F12}}。	显示引用	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 重命名符号的快捷键是 {{c1::F2}}。	重命名符号	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 修剪尾随空格的快捷键是 {{c1::Ctrl K Ctrl X}}。	修剪尾随空格	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 更改文件语言的快捷键是 {{c1::Ctrl K M}}。	更改语言	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 关闭编辑器的快捷键是 {{c1::Ctrl F4}} 或 Ctrl W。	关闭编辑器	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 关闭文件夹的快捷键是 {{c1::Ctrl K F}}。	关闭文件夹	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 拆分编辑器的快捷键是 {{c1::Ctrl \}}。	拆分编辑器	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 聚焦到第 1/2/3 编辑器组的快捷键是 {{c1::Ctrl 1/2/3}}。	聚焦编辑器组	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 聚焦上一个/下一个编辑器组的快捷键是 {{c1::Ctrl K Ctrl Left/Right}}。	聚焦邻近编辑器组	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 向左/右移动编辑器的快捷键是 {{c1::Ctrl Shift PgUp/PgDn}}。	移动编辑器	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 移动活动编辑器组的快捷键是 {{c1::Ctrl K Left/Right}}。	移动编辑器组	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 新建文件的快捷键是 {{c1::Ctrl N}}。	新建文件	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 打开文件的快捷键是 {{c1::Ctrl O}}。	打开文件	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 保存文件的快捷键是 {{c1::Ctrl S}}。	保存	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 另存为的快捷键是 {{c1::Ctrl Shift S}}。	另存为	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 全部保存的快捷键是 {{c1::Ctrl K S}}。	全部保存	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 关闭当前的快捷键是 {{c1::Ctrl F4}}。	关闭	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 全部关闭的快捷键是 {{c1::Ctrl K Ctrl W}}。	全部关闭	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 重新打开已关闭编辑器的快捷键是 {{c1::Ctrl Shift T}}。	重开已关编辑器	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 保持预览模式编辑器打开的快捷键是 {{c1::Ctrl K Enter}}。	保持预览编辑器	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 打开下一个的快捷键是 {{c1::Ctrl Tab}}。	打开下一个	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 打开上一个的快捷键是 {{c1::Ctrl Shift Tab}}。	打开上一个	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 复制活动文件路径的快捷键是 {{c1::Ctrl K P}}。	复制路径	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在资源管理器中显示活动文件的快捷键是 {{c1::Ctrl K R}}。	资源管理器中显示	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在新窗口中显示活动文件的快捷键是 {{c1::Ctrl K O}}。	新窗口显示文件	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 切换全屏的快捷键是 {{c1::F11}}。	全屏	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 切换编辑器布局（水平/垂直）的快捷键是 {{c1::Shift Alt 0}}。	切换布局	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 放大/缩小的快捷键是 {{c1::Ctrl =/-}}。	缩放	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 切换侧边栏可见性的快捷键是 {{c1::Ctrl B}}。	切换侧边栏	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 显示资源管理器/切换焦点的快捷键是 {{c1::Ctrl Shift E}}。	资源管理器	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 显示搜索的快捷键是 {{c1::Ctrl Shift F}}。	显示搜索	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 显示源代码管理的快捷键是 {{c1::Ctrl Shift G}}。	源代码管理	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 显示运行和调试的快捷键是 {{c1::Ctrl Shift D}}。	显示调试	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 显示扩展的快捷键是 {{c1::Ctrl Shift X}}。	显示扩展	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在文件中替换的快捷键是 {{c1::Ctrl Shift H}}。	文件中替换	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 切换搜索详情的快捷键是 {{c1::Ctrl Shift J}}。	切换搜索详情	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 显示输出面板的快捷键是 {{c1::Ctrl Shift U}}。	输出面板	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 打开 Markdown 预览的快捷键是 {{c1::Ctrl Shift V}}。	Markdown预览	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在侧边打开 Markdown 预览的快捷键是 {{c1::Ctrl K V}}。	侧边预览Markdown	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 进入禅模式的快捷键是 {{c1::Ctrl K Z}}。	禅模式	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 切换断点的快捷键是 {{c1::F9}}。	切换断点	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 开始/继续调试的快捷键是 {{c1::F5}}。	调试	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 停止调试的快捷键是 {{c1::Shift F5}}。	停止调试	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 逐语句调试（进入）的快捷键是 {{c1::F11}}。	逐语句	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 跳出调试的快捷键是 {{c1::Shift F11}}。	跳出	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 逐过程调试（跳过）的快捷键是 {{c1::F10}}。	逐过程	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 显示悬停提示的快捷键是 {{c1::Ctrl K Ctrl I}}。	显示悬停提示	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 显示集成终端的快捷键是 {{c1::Ctrl `}}。	显示终端	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 创建新终端的快捷键是 {{c1::Ctrl Shift `}}。	新终端	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在终端中复制所选内容的快捷键是 {{c1::Ctrl C}}。	终端复制	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在终端中粘贴的快捷键是 {{c1::Ctrl V}}。	终端粘贴	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在终端中向上/下滚动的快捷键是 {{c1::Ctrl Up/Down}}。	终端滚动	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在终端中向上/下翻页滚动的快捷键是 {{c1::Shift PgUp/PgDown}}。	终端翻页	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (Windows) 在终端中滚动到顶部/底部的快捷键是 {{c1::Ctrl Home/End}}。	终端首尾	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示命令面板的快捷键是 {{c1::⇧⌘P}} 或 F1。	显示命令面板	"#CSSC::#Topic::VSCode::99-Cheatsheet::01_General"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 快速打开、转到文件的快捷键是 {{c1::⌘P}}。	快速打开	"#CSSC::#Topic::VSCode::99-Cheatsheet::01_General"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 新建窗口/实例的快捷键是 {{c1::⇧⌘N}}。	新建窗口	"#CSSC::#Topic::VSCode::99-Cheatsheet::01_General"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 关闭窗口/实例的快捷键是 {{c1::⌘W}}。	关闭窗口	"#CSSC::#Topic::VSCode::99-Cheatsheet::01_General"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 打开用户设置的快捷键是 {{c1::⌘,}}。	用户设置	"#CSSC::#Topic::VSCode::99-Cheatsheet::01_General"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 打开键盘快捷键设置的快捷键是 {{c1::⌘K ⌘S}}。	键盘快捷键	"#CSSC::#Topic::VSCode::99-Cheatsheet::01_General"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 剪切行的快捷键是 {{c1::⌘X}}。	剪切行	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
