#separator:tab
#html:true
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::Linux	{{c1::rm}} 命令用于删除文件或目录。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	rm {{c1::-r}} 命令用于递归删除目录及其内容。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	rm {{c1::-f}} 命令用于强制删除文件，无需确认。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::cp}} 命令用于在指定位置复制文件。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	cp {{c1::-r}} 用于递归地复制整个目录。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::mv}} 命令既可以移动文件，也可以重命名文件。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::touch}} 命令用于创建空文件或更新文件的时间戳。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::cat}} 命令用于连接并显示文件的全部内容。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	cat {{c1::-n}} 用于在显示文件内容时添加行号。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	{{c1::less}} 命令支持分页查看文件，且允许上下滚动和搜索。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	{{c1::more}} 命令逐页显示文件内容，按空格键翻页。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	{{c1::head}} -n 10 用于查看文件的前10行。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	{{c1::tail}} -n 10 用于查看文件的最后10行。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	tail {{c1::-f}} 用于实时监控日志文件的更新。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	{{c1::nano}} 是一个简单易用的终端文本编辑器。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	{{c1::vim}} 是 Linux 系统中功能强大的高级文本编辑器。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	{{c1::chmod}} 命令用于修改文件或目录的访问权限。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	chmod {{c1::755}} 设置所有者读写执行，组和他人读执行。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	chmod {{c1::u+x}} 给文件所有者增加执行权限。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	chmod {{c1::-R}} 用于递归修改整个目录及其内容的权限。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	{{c1::chown}} 命令用于修改文件或目录的所有者。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	chown {{c1::owner:group}} 可同时修改文件的所有者和所属组。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	{{c1::passwd}} 命令用于修改当前或指定用户的密码。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	{{c1::useradd}} 命令用于在系统中创建新用户。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	{{c1::userdel}} 命令用于从系统中删除用户。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	useradd {{c1::-m}} 为新创建的用户分配主目录。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	useradd {{c1::-s}} 用于指定用户的默认 Shell。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	{{c1::usermod}} 命令用于修改现有用户的信息。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	usermod {{c1::-aG}} 将用户添加到指定的附加组中。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	usermod {{c1::-l}} 用于更改用户的登录名。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	usermod {{c1::-d}} 用于更改用户的主目录路径。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	{{c1::groups}} 命令显示当前或指定用户所属的组。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	{{c1::ps}} 命令用于显示系统中进程的当前状态。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	ps {{c1::aux}} 命令显示系统中所有进程的详细状态。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	ps {{c1::-ef}} 同样用于显示详细的进程信息。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	ps aux | {{c1::grep}} 常用语过滤并查找特定进程。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	{{c1::top}} 命令实时动态地显示系统中各个进程的状态。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	在 top 界面中，按 {{c1::k}} 键可以杀死进程。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	在 top 界面中，按 {{c1::q}} 键可以退出程序。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	{{c1::htop}} 是 top 的增强版，具有彩色交互界面。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	{{c1::kill}} PID 命令根据进程 ID 终止指定进程。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	{{c1::killall}} 命令通过程序名称关闭其所有相关进程。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	kill {{c1::-9}} PID 命令用于强制终止进程。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	{{c1::bg}} %job_number 将挂起的作业放到后台运行。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	{{c1::fg}} %job_number 将后台作业切换到前台运行。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	{{c1::ifconfig}} 用于查看和配置网络接口信息。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	{{c1::ping}} 命令用于测试与目标主机的网络连接。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	{{c1::netstat}} 显示网络连接、路由表和接口统计。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	netstat {{c1::-tln}} 列出系统所有正在监听的 TCP 端口。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	{{c1::wget}} 是一个从指定 URL 下载文件的命令行工具。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	{{c1::ssh}} 命令用于通过加密协议远程登录到服务器。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	{{c1::scp}} 命令用于在不同服务器之间安全地复制文件。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	{{c1::df}} 命令用于显示文件系统的磁盘空间使用情况。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	df {{c1::-h}} 以人类可读格式（如GB）显示磁盘余量。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	{{c1::du}} 命令用于估算目录或文件的磁盘占用大小。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	du {{c1::-sh}} 显示指定目录的总大小汇总。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	{{c1::free}} 命令显示系统当前内存的使用情况。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	free {{c1::-h}} 以更直观的格式显示内存和交换分区。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	{{c1::uname}} 命令用于获取系统内核及版本信息。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	uname {{c1::-a}} 命令显示所有的系统架构和内核信息。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	{{c1::dmesg}} 用于查看系统启动时的内核环形缓冲区消息。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	{{c1::lscpu}} 命令专门用于显示 CPU 的架构信息。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	{{c1::history}} 命令用于查看当前用户执行过的命令历史。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	{{c1::yum}} 是适用于 Red Hat 系列系统的软件包管理器。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	yum {{c1::install}} package_name 用于安装指定的软件。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	yum {{c1::update}} 命令用于更新所有已安装的软件包。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	yum {{c1::remove}} 用于卸载系统中的软件包。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	{{c1::apt-get}} 是 Debian 和 Ubuntu 系列的包管理工具。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	apt-get {{c1::update}} 用于从源刷新软件包列表。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	apt-get {{c1::upgrade}} 用于将系统软件包升级到新版本。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	{{c1::crontab}} 命令用于设置和管理周期性的定时任务。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	crontab {{c1::-e}} 用于编辑当前用户的定时任务列表。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	定时任务格式中，`0 2 * * *` 表示{{c1::每天凌晨2点}}执行。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	{{c1::tar}} 命令广泛用于文件的打包归档和解压缩。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	tar {{c1::-cvf}} 用于创建一个新的 tar 归档文件。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	tar {{c1::-xvf}} 用于解压指定的 tar 归档文件。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	tar {{c1::-czvf}} 用于创建经过 gzip 压缩的归档文件。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	tar {{c1::-xzvf}} 用于解压 gzip 格式的压缩文件。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	{{c1::curl}} 命令可通过 URL 获取内容或发送 HTTP 请求。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	curl {{c1::-o}} 用于将下载的文件内容保存到本地文件。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	curl {{c1::-X POST}} 用于向指定的服务器发送 POST 请求。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	{{c1::grep}} 命令在文件中搜索匹配指定模式的字符串。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	grep {{c1::-r}} 在指定目录及其子目录中递归搜索字符串。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	{{c1::find}} 命令按照指定条件在目录树中搜索文件。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	find {{c1::-name}} 根据指定的文件名模式搜索文件。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	find {{c1::-type d}} 用于仅搜索匹配名称的目录。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	ls {{c1::列出目录内容}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	cd {{c1::切换工作目录}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	pwd {{c1::显示工作路径}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	mkdir {{c1::创建新目录}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	rmdir {{c1::删除空目录}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	rm {{c1::删除文件或目录}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	cp {{c1::复制文件或目录}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	mv {{c1::移动或重命名}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	touch {{c1::创建空文件}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	cat {{c1::查看全部内容}}。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	less {{c1::分页且可回滚}}。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	more {{c1::逐页向下翻阅}}。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	head {{c1::查看头部内容}}。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	tail {{c1::查看尾部内容}}。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	chmod {{c1::修改文件权限}}。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	chown {{c1::修改所有者}}。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	passwd {{c1::修改用户密码}}。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	useradd {{c1::添加新用户}}。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	userdel {{c1::删除指定用户}}。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	usermod {{c1::修改用户信息}}。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	groups {{c1::显示所属组}}。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	ps {{c1::显示进程状态}}。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	top {{c1::实时显示进程}}。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	kill {{c1::终止进程}}。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	bg {{c1::放到后台运行}}。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	fg {{c1::切到前台运行}}。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	ping {{c1::测试网络连通}}。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	wget {{c1::命令行下载}}。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	ssh {{c1::安全远程登录}}。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	scp {{c1::跨服务器复制}}。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	df {{c1::磁盘使用情况}}。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	du {{c1::计算目录大小}}。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	free {{c1::内存使用情况}}。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	uname {{c1::显示系统信息}}。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	history {{c1::命令历史记录}}。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	yum {{c1::RH系包管理}}。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	apt-get {{c1::Debian系包管理}}。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	crontab {{c1::设置定时任务}}。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	tar {{c1::打包与解压}}。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	grep {{c1::字符串搜索}}。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	find {{c1::搜索指定文件}}。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	ls -l 的详细信息包括：权限、链接数、{{c1::所有者}}、大小和修改时间。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	ls -a 中隐藏文件是以 {{c1::.}} 开头的。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	ls -h 命令将大小显示为人类可读的 {{c1::1K, 234M}} 等。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	cd 命令不带参数或使用 cd ~ 会返回 {{c1::用户主目录}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	mkdir {{c1::-p}} 可以在路径不存在时递归创建多级目录。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	rm -r 递归删除目录，rm {{c1::-f}} 强制删除。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	mv 命令将文件从 old_name 重命名为 {{c1::new_name}}。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	cat file1 file2 {{c1::&gt;}} merged_file 可合并多个文件。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	more 命令翻页通常按 {{c1::空格键}}。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	tail {{c1::-f}} 通常用于动态监控日志文件的更新。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	chmod {{c1::u+x}} 中的 u 代表用户（所有者）。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	chown -R 用于 {{c1::递归}} 更改目录及其内容的所有者。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	passwd {{c1::user_name}} 为特定用户改密码需管理员权限。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	useradd -m 会自动为新用户创建 {{c1::主目录}}。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	usermod -l 用于更改系统的 {{c1::用户名}}。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	groups 不带参数时，显示 {{c1::当前用户}} 所属的组。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	ps {{c1::aux}} | grep process_name 过滤并显示特定进程。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	top 中可以按 {{c1::k}} 来终止进程。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	kill -9 表示 {{c1::强制}} 终止指定的进程 ID。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	netstat -tln 列出所有正在 {{c1::监听}} 的 TCP 端口。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	ssh {{c1::user@remote_host}} 格式用于登录远程服务器。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	scp {{c1::local_file user@remote_host:/path}} 本地拷贝到远程。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	df -h 中的 h 代表 {{c1::Human-readable}}（人类可读）。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	du -sh 中，s 代表 {{c1::Summary}}（汇总总和）。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	uname -a 会显示所有系统信息，包括 {{c1::内核版本}}。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	dmesg | grep keyword 在系统 {{c1::启动信息}} 中进行搜索。		"#CSSC::#Topic::Linux::ch06::06_System"
Cloze	Inbox::CSSC::Linux	yum install {{c1::package_name}} 执行包安装任务。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	apt-get {{c1::upgrade}} 升级所有已安装的软件包。		"#CSSC::#Topic::Linux::ch07::07_Pkg_Mgmt"
Cloze	Inbox::CSSC::Linux	tar -czvf 用于创建 {{c1::gzip}} 格式的压缩归档。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	curl -X POST 用于发送 HTTP 的 {{c1::POST}} 请求。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	grep {{c1::-r}} 搜索目录时，r 代表递归 (recursive)。		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	"find path {{c1::-name}} &#x27;filename&#x27; 按名称查找文件。"		"#CSSC::#Topic::Linux::ch08::08_Task_Misc"
Cloze	Inbox::CSSC::Linux	{{c1::ls -l}} 详细格式列出。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::ls -a}} 显示隐藏文件。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::ls -h}} 人类可读大小。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::cd ~}} 返回主目录。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::cd -}} 返回上一个目录。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::mkdir -p}} 递归创建目录。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::rm -r}} 递归删除。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::rm -f}} 强制删除。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::cp -r}} 递归复制。		"#CSSC::#Topic::Linux::ch01::01_Basic_File"
Cloze	Inbox::CSSC::Linux	{{c1::cat -n}} 显示行号查看。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	{{c1::tail -f}} 实时查看更新。		"#CSSC::#Topic::Linux::ch02::02_View_Edit"
Cloze	Inbox::CSSC::Linux	{{c1::chmod -R}} 递归修改权限。		"#CSSC::#Topic::Linux::ch03::03_Perm_User"
Cloze	Inbox::CSSC::Linux	{{c1::ps aux}} 显示所有进程。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	{{c1::kill -9}} 强制终止进程。		"#CSSC::#Topic::Linux::ch04::04_Process"
Cloze	Inbox::CSSC::Linux	{{c1::netstat -tln}} 监听TCP端口。		"#CSSC::#Topic::Linux::ch05::05_Network"
Cloze	Inbox::CSSC::Linux	{{c1::df -h}} 磁盘空间(人读)。		"#CSSC::#Topic::Linux::ch06::06_System"
