#separator:tab
#html:true
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::git	切换到指定分支（旧命令）: git {{c1::checkout}} <name></name>		"#CSSC::#Topic::Git::ch01::04_02_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	创建一个新分支并切换到该分支: git switch {{c1::-c}} <name></name>		"#CSSC::#Topic::Git::ch01::04_03_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	创建一个新分支并切换（旧命令）: git checkout {{c1::-b}} <name></name>		"#CSSC::#Topic::Git::ch01::04_04_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	列出所有本地分支: git {{c1::branch}}		"#CSSC::#Topic::Git::ch01::04_05_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	按最近提交时间排序并列出分支: git branch {{c1::--sort=-committerdate}}		"#CSSC::#Topic::Git::ch01::04_06_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	删除一个分支: git branch {{c1::-d}} <name></name>		"#CSSC::#Topic::Git::ch01::04_07_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	强制删除一个分支: git branch {{c1::-D}} <name></name>		"#CSSC::#Topic::Git::ch01::04_08_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	查看所有已暂存和未暂存的差异: git diff {{c1::HEAD}}		"#CSSC::#Topic::Git::ch01::05_01_DiffStagedUnstaged"
Cloze	Inbox::CSSC::git	仅查看已暂存的差异: git diff {{c1::--staged}}		"#CSSC::#Topic::Git::ch01::05_02_DiffStagedUnstaged"
Cloze	Inbox::CSSC::git	仅查看未暂存的差异: git {{c1::diff}}		"#CSSC::#Topic::Git::ch01::05_03_DiffStagedUnstaged"
Cloze	Inbox::CSSC::git	查看某次提交与其父提交之间的差异: git {{c1::show}} <commit></commit>		"#CSSC::#Topic::Git::ch01::06_01_DiffCommits"
Cloze	Inbox::CSSC::git	查看两次提交之间的差异: git diff {{c1::<commit1><commit2>git diff &lt;commit&gt; &lt;commit&gt;}}</commit2></commit1>		"#CSSC::#Topic::Git::ch01::06_02_DiffCommits"
Cloze	Inbox::CSSC::git	查看自某次提交以来单个文件的差异: git diff <commit> {{c1::git diff &lt;commit&gt; &lt;file&gt;<file>}}</file></commit>		"#CSSC::#Topic::Git::ch01::06_03_DiffCommits"
Cloze	Inbox::CSSC::git	显示差异内容的统计摘要: git diff <commit> {{c1::--stat}}</commit>		"#CSSC::#Topic::Git::ch01::06_04_DiffCommits"
Cloze	Inbox::CSSC::git	指代当前提交的关键字是 {{c1::HEAD}}	当前提交	"#CSSC::#Topic::Git::ch01::07_01_WaysToRefer"
Cloze	Inbox::CSSC::git	指代 3 次提交前的表达方式是 {{c1::HEAD~3}} (或 HEAD^^^)	3 次提交前	"#CSSC::#Topic::Git::ch01::07_02_WaysToRefer"
Cloze	Inbox::CSSC::git	删除单个文件的未暂存更改: git {{c1::restore}} <file></file>		"#CSSC::#Topic::Git::ch01::08_01_DiscardChanges"
Cloze	Inbox::CSSC::git	删除单个文件的所有已暂存和未暂存更改: git restore {{c1::--staged}} --worktree <file></file>		"#CSSC::#Topic::Git::ch01::08_02_DiscardChanges"
Cloze	Inbox::CSSC::git	删除所有已暂存和未暂存的更改: git {{c1::reset --hard}}		"#CSSC::#Topic::Git::ch01::08_03_DiscardChanges"
Cloze	Inbox::CSSC::git	删除未跟踪的文件: git {{c1::clean}}		"#CSSC::#Topic::Git::ch01::08_04_DiscardChanges"
Cloze	Inbox::CSSC::git	“储藏”所有已暂存和未暂存的更改: git {{c1::stash}}		"#CSSC::#Topic::Git::ch01::08_05_DiscardChanges"
Cloze	Inbox::CSSC::git	“撤销”最近一次提交（并保留工作目录不变）: git reset {{c1::HEAD^}}		"#CSSC::#Topic::Git::ch01::09_01_EditHistory"
Cloze	Inbox::CSSC::git	将最近 5 次提交压缩为一个: git rebase {{c1::-i}} HEAD~6		"#CSSC::#Topic::Git::ch01::09_02_EditHistory"
Cloze	Inbox::CSSC::git	在交互式变基中，将 {{c1::pick}} 改为 fixup 来合并提交	合并提交	"#CSSC::#Topic::Git::ch01::09_03_EditHistory"
Cloze	Inbox::CSSC::git	查看分支记录以撤销失败的变基: git {{c1::reflog}} BRANCHNAME		"#CSSC::#Topic::Git::ch01::09_04_EditHistory"
Cloze	Inbox::CSSC::git	修改最后一次提交消息（或添加遗漏文件）: git commit {{c1::--amend}}		"#CSSC::#Topic::Git::ch01::09_05_EditHistory"
Cloze	Inbox::CSSC::git	查看某分支的历史记录: git {{c1::log}} main		"#CSSC::#Topic::Git::ch01::10_01_CodeArchaeology"
Cloze	Inbox::CSSC::git	以图形化方式查看提交历史: git log {{c1::--graph}}		"#CSSC::#Topic::Git::ch01::10_02_CodeArchaeology"
Cloze	Inbox::CSSC::git	以单行简要模式查看提交历史: git log {{c1::--oneline}}		"#CSSC::#Topic::Git::ch01::10_03_CodeArchaeology"
Cloze	Inbox::CSSC::git	显示修改了某个文件的每一次提交 git log {{c1::<file>}}</file>		"#CSSC::#Topic::Git::ch01::10_04_CodeArchaeology"
Cloze	Inbox::CSSC::git	显示修改某文件的提交（包括重命名前）: git log {{c1::--follow}} <file></file>		"#CSSC::#Topic::Git::ch01::10_05_CodeArchaeology"
Cloze	Inbox::CSSC::git	查找每一次添加或删除某文本的提交: git log {{c1::-G}} <text></text>		"#CSSC::#Topic::Git::ch01::10_06_CodeArchaeology"
Cloze	Inbox::CSSC::git	显示文件中每一行最后是谁修改的: git {{c1::blame}} <file></file>		"#CSSC::#Topic::Git::ch01::10_07_CodeArchaeology"
Cloze	Inbox::CSSC::git	使用变基（Rebase）方式合并分支: git {{c1::rebase}} main		"#CSSC::#Topic::Git::ch01::11_01_CombineBranches"
Cloze	Inbox::CSSC::git	使用合并（Merge）方式将 banana 分支合并入当前分支: git {{c1::merge}} banana		"#CSSC::#Topic::Git::ch01::11_02_CombineBranches"
Cloze	Inbox::CSSC::git	使用压缩合并（Squash Merge）方式合并分支: git merge {{c1::--squash}} banana		"#CSSC::#Topic::Git::ch01::11_03_CombineBranches"
Cloze	Inbox::CSSC::git	使分支与另一个分支同步（快进合并）: {{c1::fast-forward}} merge		"#CSSC::#Topic::Git::ch01::11_04_CombineBranches"
Cloze	Inbox::CSSC::git	将指定的某次提交复制到当前分支: git {{c1::cherry-pick}} <commit></commit>		"#CSSC::#Topic::Git::ch01::11_05_CombineBranches"
Cloze	Inbox::CSSC::git	从另一个提交中获取文件的版本: git checkout <commit> {{c1::<file>}}</file></commit>		"#CSSC::#Topic::Git::ch01::12_01_RestoreOldFile"
Cloze	Inbox::CSSC::git	使用指定提交作为来源恢复文件: git restore <file> {{c1::--source}} <commit></commit></file>		"#CSSC::#Topic::Git::ch01::12_02_RestoreOldFile"
Cloze	Inbox::CSSC::git	添加一个远程仓库: git {{c1::remote add}} <name> <url></url></name>		"#CSSC::#Topic::Git::ch01::13_01_AddRemote"
Cloze	Inbox::CSSC::git	将 main 分支推送到远程 origin: git push {{c1::origin main}}		"#CSSC::#Topic::Git::ch01::14_01_PushChanges"
Cloze	Inbox::CSSC::git	将当前分支推送到其关联的远程分支: git {{c1::push}}		"#CSSC::#Topic::Git::ch01::14_02_PushChanges"
Cloze	Inbox::CSSC::git	推送一个从未推送过的分支并建立跟踪关系: git push {{c1::-u}} origin <name></name>		"#CSSC::#Topic::Git::ch01::14_03_PushChanges"
Cloze	Inbox::CSSC::git	执行强制推送（带有安全检查）: git push {{c1::--force-with-lease}}		"#CSSC::#Topic::Git::ch01::14_04_PushChanges"
Cloze	Inbox::CSSC::git	git push {{c1::--tags}} 推送标签（Tags）到远程仓库		"#CSSC::#Topic::Git::ch01::14_05_PushChanges"
Cloze	Inbox::CSSC::git	git {{c1::fetch}} origin main 获取更改但不改变任何本地分支		"#CSSC::#Topic::Git::ch01::15_01_PullChanges"
Cloze	Inbox::CSSC::git	git pull {{c1::--rebase}} 获取更改并对当前分支执行变基		"#CSSC::#Topic::Git::ch01::15_02_PullChanges"
Cloze	Inbox::CSSC::git	获取更改并将其合并到当前分支: git {{c1::pull}} origin main		"#CSSC::#Topic::Git::ch01::15_03_PullChanges"
Cloze	Inbox::CSSC::git	设置配置选项（如用户名）: git {{c1::config}} user.name 'Your Name'		"#CSSC::#Topic::Git::ch01::16_01_ConfigureGit"
Cloze	Inbox::CSSC::git	git config {{c1::--global}} 设置全局配置选项		"#CSSC::#Topic::Git::ch01::16_02_ConfigureGit"
Cloze	Inbox::CSSC::git	git config {{c1::alias}}.st status 为 status 命令添加别名 st		"#CSSC::#Topic::Git::ch01::16_03_ConfigureGit"
Cloze	Inbox::CSSC::git	{{c1::man git-config}} 查看所有可能的配置选项手册		"#CSSC::#Topic::Git::ch01::16_04_ConfigureGit"
Cloze	Inbox::CSSC::git	{{c1::.git/config}} 本地 Git 配置文件的路径		"#CSSC::#Topic::Git::ch01::17_01_ImportantFiles"
Cloze	Inbox::CSSC::git	{{c1::~/.gitconfig}} 全局 Git 配置文件的路径		"#CSSC::#Topic::Git::ch01::17_02_ImportantFiles"
Cloze	Inbox::CSSC::git	{{c1::.gitignore}} 要忽略的文件列表所在的文件名		"#CSSC::#Topic::Git::ch01::17_03_ImportantFiles"
Cloze	Inbox::CSSC::git	git add {{c1::-p}} 中的 p 代表 {{c2::patch}}	补丁/部分内容	"#CSSC::#Topic::Git::ch01::02_03_PrepareToCommit"
Cloze	Inbox::CSSC::git	git commit {{c1::-am}} 是 git add . 和 git commit 的结合	组合命令	"#CSSC::#Topic::Git::ch01::03_03_MakeCommits"
Cloze	Inbox::CSSC::git	git {{c1::switch}} 是新版本中推荐的切换分支命令	新命令	"#CSSC::#Topic::Git::ch01::04_01_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	git branch {{c1::-d}} 只能删除已合并的分支	普通删除	"#CSSC::#Topic::Git::ch01::04_07_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	git branch {{c1::-D}} 相当于 --delete --force	强制删除	"#CSSC::#Topic::Git::ch01::04_08_MoveBetweenBranches"
Cloze	Inbox::CSSC::git	git diff {{c1::--staged}} 与 git diff --cached 等效	等效参数	"#CSSC::#Topic::Git::ch01::05_02_DiffStagedUnstaged"
Cloze	Inbox::CSSC::git	git {{c1::show}} 默认显示 HEAD 提交的内容	默认行为	"#CSSC::#Topic::Git::ch01::06_01_DiffCommits"
Cloze	Inbox::CSSC::git	{{c1::origin/main}} 是一个远程分支的示例	远程分支	"#CSSC::#Topic::Git::ch01::07_01_WaysToRefer"
Cloze	Inbox::CSSC::git	{{c1::HEAD}} 始终指向当前的提交	当前提交	"#CSSC::#Topic::Git::ch01::07_01_WaysToRefer"
Cloze	Inbox::CSSC::git	git {{c1::restore}} <file> 是旧版 git checkout <file> 的替代	替代命令	"#CSSC::#Topic::Git::ch01::08_01_DiscardChanges"
Cloze	Inbox::CSSC::git	git {{c1::reset --hard}} 会清空所有未提交的修改	危险操作	"#CSSC::#Topic::Git::ch01::08_03_DiscardChanges"
Cloze	Inbox::CSSC::git	git {{c1::stash}} 允许你保存工作进度并返回干净的状态	暂存进度	"#CSSC::#Topic::Git::ch01::08_05_DiscardChanges"
Cloze	Inbox::CSSC::git	git reset {{c1::HEAD^}} 中的 ^ 表示回退 1 个提交	回退提交	"#CSSC::#Topic::Git::ch01::09_01_EditHistory"
Cloze	Inbox::CSSC::git	git rebase {{c1::-i}} 中的 i 代表 interactive（交互式）	交互式	"#CSSC::#Topic::Git::ch01::09_02_EditHistory"
Cloze	Inbox::CSSC::git	在变基中，{{c1::fixup}} 会保留更改但丢弃该提交的消息	合并操作	"#CSSC::#Topic::Git::ch01::09_03_EditHistory"
Cloze	Inbox::CSSC::git	git {{c1::log}} 默认按时间倒序显示提交	默认日志	"#CSSC::#Topic::Git::ch01::10_01_CodeArchaeology"
Cloze	Inbox::CSSC::git	git log {{c1::-G}} 之后紧跟的是要搜索的关键词	文本搜索	"#CSSC::#Topic::Git::ch01::10_06_CodeArchaeology"
Cloze	Inbox::CSSC::git	git {{c1::rebase}} 会将你的更改“重新基准化”到目标分支之上	变基概念	"#CSSC::#Topic::Git::ch01::11_01_CombineBranches"
Cloze	Inbox::CSSC::git	git {{c1::merge}} 会创建一个新的“合并提交”（如果不是快进）	合并概念	"#CSSC::#Topic::Git::ch01::11_02_CombineBranches"
Cloze	Inbox::CSSC::git	git {{c1::cherry-pick}} 允许你只挑选一个特定的提交进行应用	拣选提交	"#CSSC::#Topic::Git::ch01::11_05_CombineBranches"
Cloze	Inbox::CSSC::git	git push {{c1::-u}} 将本地分支与远程分支关联	建立关联	"#CSSC::#Topic::Git::ch01::14_03_PushChanges"
Cloze	Inbox::CSSC::git	git {{c1::fetch}} 不会自动合并任何代码	获取更改	"#CSSC::#Topic::Git::ch01::15_01_PullChanges"
Cloze	Inbox::CSSC::git	git {{c1::pull}} 是 fetch 和 merge 的组合	组合命令	"#CSSC::#Topic::Git::ch01::15_03_PullChanges"
Cloze	Inbox::CSSC::git	git config {{c1::--global}} 将配置保存在用户目录下	配置级别	"#CSSC::#Topic::Git::ch01::16_02_ConfigureGit"
Cloze	Inbox::CSSC::git	{{c1::.gitignore}} 可以用来忽略编译产物或敏感文件	忽略文件	"#CSSC::#Topic::Git::ch01::17_03_ImportantFiles"
Cloze	Inbox::CSSC::git	git add {{c1::.}} 会暂存当前目录下所有变动	全量暂存	"#CSSC::#Topic::Git::ch01::02_02_PrepareToCommit"
Cloze	Inbox::CSSC::git	git commit {{c1::--amend}} 通常用于修正上一次提交的错别字	修正提交	"#CSSC::#Topic::Git::ch01::09_05_EditHistory"
Cloze	Inbox::CSSC::git	git log {{c1::--oneline}} 适合在屏幕空间有限时查看历史	精简日志	"#CSSC::#Topic::Git::ch01::10_03_CodeArchaeology"
Cloze	Inbox::CSSC::git	git {{c1::status}} 是检查哪些文件被修改但未暂存的最快方法	状态检查	"#CSSC::#Topic::Git::ch01::02_09_PrepareToCommit"
